seatId,sectionId,rowNumber,seatNumber,seatType,status,version
SEC_STD01_D_R16_S04,SEC_STD01_D,16,R16-S04,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S05,SEC_STD01_D,16,R16-S05,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S06,SEC_STD01_D,16,R16-S06,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S07,SEC_STD01_D,16,R16-S07,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S08,SEC_STD01_D,16,R16-S08,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S09,SEC_STD01_D,16,R16-S09,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S10,SEC_STD01_D,16,R16-S10,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S11,SEC_STD01_D,16,R16-S11,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S12,SEC_STD01_D,16,R16-S12,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S13,SEC_STD01_D,16,R16-S13,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S14,SEC_STD01_D,16,R16-S14,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S15,SEC_STD01_D,16,R16-S15,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S16,SEC_STD01_D,16,R16-S16,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S17,SEC_STD01_D,16,R16-S17,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S18,SEC_STD01_D,16,R16-S18,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S19,SEC_STD01_D,16,R16-S19,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S20,SEC_STD01_D,16,R16-S20,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S21,SEC_STD01_D,16,R16-S21,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S22,SEC_STD01_D,16,R16-S22,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S23,SEC_STD01_D,16,R16-S23,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S24,SEC_STD01_D,16,R16-S24,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S25,SEC_STD01_D,16,R16-S25,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S26,SEC_STD01_D,16,R16-S26,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S27,SEC_STD01_D,16,R16-S27,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S28,SEC_STD01_D,16,R16-S28,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S29,SEC_STD01_D,16,R16-S29,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S30,SEC_STD01_D,16,R16-S30,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S31,SEC_STD01_D,16,R16-S31,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S32,SEC_STD01_D,16,R16-S32,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S33,SEC_STD01_D,16,R16-S33,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S34,SEC_STD01_D,16,R16-S34,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S35,SEC_STD01_D,16,R16-S35,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S36,SEC_STD01_D,16,R16-S36,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S37,SEC_STD01_D,16,R16-S37,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S38,SEC_STD01_D,16,R16-S38,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S39,SEC_STD01_D,16,R16-S39,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S40,SEC_STD01_D,16,R16-S40,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S41,SEC_STD01_D,16,R16-S41,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S42,SEC_STD01_D,16,R16-S42,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S43,SEC_STD01_D,16,R16-S43,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S44,SEC_STD01_D,16,R16-S44,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S45,SEC_STD01_D,16,R16-S45,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S46,SEC_STD01_D,16,R16-S46,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S47,SEC_STD01_D,16,R16-S47,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S48,SEC_STD01_D,16,R16-S48,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S49,SEC_STD01_D,16,R16-S49,STANDING,AVAILABLE,0
SEC_STD01_D_R16_S50,SEC_STD01_D,16,R16-S50,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S01,SEC_STD01_D,17,R17-S01,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S02,SEC_STD01_D,17,R17-S02,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S03,SEC_STD01_D,17,R17-S03,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S04,SEC_STD01_D,17,R17-S04,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S05,SEC_STD01_D,17,R17-S05,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S06,SEC_STD01_D,17,R17-S06,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S07,SEC_STD01_D,17,R17-S07,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S08,SEC_STD01_D,17,R17-S08,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S09,SEC_STD01_D,17,R17-S09,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S10,SEC_STD01_D,17,R17-S10,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S11,SEC_STD01_D,17,R17-S11,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S12,SEC_STD01_D,17,R17-S12,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S13,SEC_STD01_D,17,R17-S13,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S14,SEC_STD01_D,17,R17-S14,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S15,SEC_STD01_D,17,R17-S15,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S16,SEC_STD01_D,17,R17-S16,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S17,SEC_STD01_D,17,R17-S17,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S18,SEC_STD01_D,17,R17-S18,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S19,SEC_STD01_D,17,R17-S19,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S20,SEC_STD01_D,17,R17-S20,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S21,SEC_STD01_D,17,R17-S21,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S22,SEC_STD01_D,17,R17-S22,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S23,SEC_STD01_D,17,R17-S23,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S24,SEC_STD01_D,17,R17-S24,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S25,SEC_STD01_D,17,R17-S25,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S26,SEC_STD01_D,17,R17-S26,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S27,SEC_STD01_D,17,R17-S27,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S28,SEC_STD01_D,17,R17-S28,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S29,SEC_STD01_D,17,R17-S29,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S30,SEC_STD01_D,17,R17-S30,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S31,SEC_STD01_D,17,R17-S31,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S32,SEC_STD01_D,17,R17-S32,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S33,SEC_STD01_D,17,R17-S33,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S34,SEC_STD01_D,17,R17-S34,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S35,SEC_STD01_D,17,R17-S35,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S36,SEC_STD01_D,17,R17-S36,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S37,SEC_STD01_D,17,R17-S37,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S38,SEC_STD01_D,17,R17-S38,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S39,SEC_STD01_D,17,R17-S39,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S40,SEC_STD01_D,17,R17-S40,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S41,SEC_STD01_D,17,R17-S41,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S42,SEC_STD01_D,17,R17-S42,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S43,SEC_STD01_D,17,R17-S43,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S44,SEC_STD01_D,17,R17-S44,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S45,SEC_STD01_D,17,R17-S45,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S46,SEC_STD01_D,17,R17-S46,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S47,SEC_STD01_D,17,R17-S47,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S48,SEC_STD01_D,17,R17-S48,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S49,SEC_STD01_D,17,R17-S49,STANDING,AVAILABLE,0
SEC_STD01_D_R17_S50,SEC_STD01_D,17,R17-S50,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S01,SEC_STD01_D,18,R18-S01,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S02,SEC_STD01_D,18,R18-S02,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S03,SEC_STD01_D,18,R18-S03,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S04,SEC_STD01_D,18,R18-S04,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S05,SEC_STD01_D,18,R18-S05,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S06,SEC_STD01_D,18,R18-S06,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S07,SEC_STD01_D,18,R18-S07,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S08,SEC_STD01_D,18,R18-S08,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S09,SEC_STD01_D,18,R18-S09,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S10,SEC_STD01_D,18,R18-S10,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S11,SEC_STD01_D,18,R18-S11,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S12,SEC_STD01_D,18,R18-S12,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S13,SEC_STD01_D,18,R18-S13,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S14,SEC_STD01_D,18,R18-S14,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S15,SEC_STD01_D,18,R18-S15,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S16,SEC_STD01_D,18,R18-S16,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S17,SEC_STD01_D,18,R18-S17,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S18,SEC_STD01_D,18,R18-S18,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S19,SEC_STD01_D,18,R18-S19,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S20,SEC_STD01_D,18,R18-S20,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S21,SEC_STD01_D,18,R18-S21,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S22,SEC_STD01_D,18,R18-S22,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S23,SEC_STD01_D,18,R18-S23,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S24,SEC_STD01_D,18,R18-S24,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S25,SEC_STD01_D,18,R18-S25,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S26,SEC_STD01_D,18,R18-S26,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S27,SEC_STD01_D,18,R18-S27,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S28,SEC_STD01_D,18,R18-S28,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S29,SEC_STD01_D,18,R18-S29,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S30,SEC_STD01_D,18,R18-S30,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S31,SEC_STD01_D,18,R18-S31,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S32,SEC_STD01_D,18,R18-S32,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S33,SEC_STD01_D,18,R18-S33,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S34,SEC_STD01_D,18,R18-S34,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S35,SEC_STD01_D,18,R18-S35,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S36,SEC_STD01_D,18,R18-S36,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S37,SEC_STD01_D,18,R18-S37,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S38,SEC_STD01_D,18,R18-S38,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S39,SEC_STD01_D,18,R18-S39,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S40,SEC_STD01_D,18,R18-S40,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S41,SEC_STD01_D,18,R18-S41,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S42,SEC_STD01_D,18,R18-S42,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S43,SEC_STD01_D,18,R18-S43,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S44,SEC_STD01_D,18,R18-S44,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S45,SEC_STD01_D,18,R18-S45,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S46,SEC_STD01_D,18,R18-S46,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S47,SEC_STD01_D,18,R18-S47,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S48,SEC_STD01_D,18,R18-S48,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S49,SEC_STD01_D,18,R18-S49,STANDING,AVAILABLE,0
SEC_STD01_D_R18_S50,SEC_STD01_D,18,R18-S50,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S01,SEC_STD01_D,19,R19-S01,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S02,SEC_STD01_D,19,R19-S02,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S03,SEC_STD01_D,19,R19-S03,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S04,SEC_STD01_D,19,R19-S04,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S05,SEC_STD01_D,19,R19-S05,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S06,SEC_STD01_D,19,R19-S06,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S07,SEC_STD01_D,19,R19-S07,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S08,SEC_STD01_D,19,R19-S08,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S09,SEC_STD01_D,19,R19-S09,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S10,SEC_STD01_D,19,R19-S10,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S11,SEC_STD01_D,19,R19-S11,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S12,SEC_STD01_D,19,R19-S12,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S13,SEC_STD01_D,19,R19-S13,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S14,SEC_STD01_D,19,R19-S14,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S15,SEC_STD01_D,19,R19-S15,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S16,SEC_STD01_D,19,R19-S16,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S17,SEC_STD01_D,19,R19-S17,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S18,SEC_STD01_D,19,R19-S18,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S19,SEC_STD01_D,19,R19-S19,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S20,SEC_STD01_D,19,R19-S20,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S21,SEC_STD01_D,19,R19-S21,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S22,SEC_STD01_D,19,R19-S22,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S23,SEC_STD01_D,19,R19-S23,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S24,SEC_STD01_D,19,R19-S24,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S25,SEC_STD01_D,19,R19-S25,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S26,SEC_STD01_D,19,R19-S26,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S27,SEC_STD01_D,19,R19-S27,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S28,SEC_STD01_D,19,R19-S28,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S29,SEC_STD01_D,19,R19-S29,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S30,SEC_STD01_D,19,R19-S30,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S31,SEC_STD01_D,19,R19-S31,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S32,SEC_STD01_D,19,R19-S32,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S33,SEC_STD01_D,19,R19-S33,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S34,SEC_STD01_D,19,R19-S34,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S35,SEC_STD01_D,19,R19-S35,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S36,SEC_STD01_D,19,R19-S36,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S37,SEC_STD01_D,19,R19-S37,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S38,SEC_STD01_D,19,R19-S38,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S39,SEC_STD01_D,19,R19-S39,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S40,SEC_STD01_D,19,R19-S40,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S41,SEC_STD01_D,19,R19-S41,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S42,SEC_STD01_D,19,R19-S42,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S43,SEC_STD01_D,19,R19-S43,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S44,SEC_STD01_D,19,R19-S44,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S45,SEC_STD01_D,19,R19-S45,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S46,SEC_STD01_D,19,R19-S46,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S47,SEC_STD01_D,19,R19-S47,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S48,SEC_STD01_D,19,R19-S48,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S49,SEC_STD01_D,19,R19-S49,STANDING,AVAILABLE,0
SEC_STD01_D_R19_S50,SEC_STD01_D,19,R19-S50,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S01,SEC_STD01_D,20,R20-S01,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S02,SEC_STD01_D,20,R20-S02,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S03,SEC_STD01_D,20,R20-S03,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S04,SEC_STD01_D,20,R20-S04,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S05,SEC_STD01_D,20,R20-S05,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S06,SEC_STD01_D,20,R20-S06,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S07,SEC_STD01_D,20,R20-S07,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S08,SEC_STD01_D,20,R20-S08,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S09,SEC_STD01_D,20,R20-S09,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S10,SEC_STD01_D,20,R20-S10,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S11,SEC_STD01_D,20,R20-S11,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S12,SEC_STD01_D,20,R20-S12,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S13,SEC_STD01_D,20,R20-S13,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S14,SEC_STD01_D,20,R20-S14,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S15,SEC_STD01_D,20,R20-S15,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S16,SEC_STD01_D,20,R20-S16,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S17,SEC_STD01_D,20,R20-S17,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S18,SEC_STD01_D,20,R20-S18,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S19,SEC_STD01_D,20,R20-S19,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S20,SEC_STD01_D,20,R20-S20,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S21,SEC_STD01_D,20,R20-S21,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S22,SEC_STD01_D,20,R20-S22,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S23,SEC_STD01_D,20,R20-S23,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S24,SEC_STD01_D,20,R20-S24,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S25,SEC_STD01_D,20,R20-S25,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S26,SEC_STD01_D,20,R20-S26,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S27,SEC_STD01_D,20,R20-S27,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S28,SEC_STD01_D,20,R20-S28,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S29,SEC_STD01_D,20,R20-S29,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S30,SEC_STD01_D,20,R20-S30,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S31,SEC_STD01_D,20,R20-S31,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S32,SEC_STD01_D,20,R20-S32,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S33,SEC_STD01_D,20,R20-S33,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S34,SEC_STD01_D,20,R20-S34,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S35,SEC_STD01_D,20,R20-S35,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S36,SEC_STD01_D,20,R20-S36,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S37,SEC_STD01_D,20,R20-S37,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S38,SEC_STD01_D,20,R20-S38,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S39,SEC_STD01_D,20,R20-S39,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S40,SEC_STD01_D,20,R20-S40,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S41,SEC_STD01_D,20,R20-S41,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S42,SEC_STD01_D,20,R20-S42,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S43,SEC_STD01_D,20,R20-S43,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S44,SEC_STD01_D,20,R20-S44,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S45,SEC_STD01_D,20,R20-S45,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S46,SEC_STD01_D,20,R20-S46,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S47,SEC_STD01_D,20,R20-S47,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S48,SEC_STD01_D,20,R20-S48,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S49,SEC_STD01_D,20,R20-S49,STANDING,AVAILABLE,0
SEC_STD01_D_R20_S50,SEC_STD01_D,20,R20-S50,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S01,SEC_STD01_D,21,R21-S01,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S02,SEC_STD01_D,21,R21-S02,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S03,SEC_STD01_D,21,R21-S03,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S04,SEC_STD01_D,21,R21-S04,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S05,SEC_STD01_D,21,R21-S05,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S06,SEC_STD01_D,21,R21-S06,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S07,SEC_STD01_D,21,R21-S07,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S08,SEC_STD01_D,21,R21-S08,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S09,SEC_STD01_D,21,R21-S09,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S10,SEC_STD01_D,21,R21-S10,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S11,SEC_STD01_D,21,R21-S11,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S12,SEC_STD01_D,21,R21-S12,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S13,SEC_STD01_D,21,R21-S13,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S14,SEC_STD01_D,21,R21-S14,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S15,SEC_STD01_D,21,R21-S15,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S16,SEC_STD01_D,21,R21-S16,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S17,SEC_STD01_D,21,R21-S17,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S18,SEC_STD01_D,21,R21-S18,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S19,SEC_STD01_D,21,R21-S19,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S20,SEC_STD01_D,21,R21-S20,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S21,SEC_STD01_D,21,R21-S21,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S22,SEC_STD01_D,21,R21-S22,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S23,SEC_STD01_D,21,R21-S23,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S24,SEC_STD01_D,21,R21-S24,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S25,SEC_STD01_D,21,R21-S25,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S26,SEC_STD01_D,21,R21-S26,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S27,SEC_STD01_D,21,R21-S27,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S28,SEC_STD01_D,21,R21-S28,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S29,SEC_STD01_D,21,R21-S29,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S30,SEC_STD01_D,21,R21-S30,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S31,SEC_STD01_D,21,R21-S31,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S32,SEC_STD01_D,21,R21-S32,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S33,SEC_STD01_D,21,R21-S33,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S34,SEC_STD01_D,21,R21-S34,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S35,SEC_STD01_D,21,R21-S35,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S36,SEC_STD01_D,21,R21-S36,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S37,SEC_STD01_D,21,R21-S37,STANDING,AVAILABLE,0
SEC_STD01_D_R21_S38,SEC_STD01_D,21,R21-S38,STANDING,AVAILABLE,0
